2025.09.28 22:15:08 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:08 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:10 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:11 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java
2025.09.28 22:15:10 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:11 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java
2025.09.28 22:15:11 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:11 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:12 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:12 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:14 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Sender.java. Using fallback presentation compiler.
2025.09.28 22:15:14 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java
2025.09.28 22:15:14 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:14 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:16 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:16 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:18 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:18 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:18 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:18 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:21 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\SenderImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:21 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Receiver.java
2025.09.28 22:15:21 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Receiver.java. Using fallback presentation compiler.
2025.09.28 22:15:24 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:24 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java
2025.09.28 22:15:24 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:24 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:41 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:41 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:42 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:15:42 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 22:16:33 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\Receiver.java. Using fallback presentation compiler.
2025.09.28 22:32:23 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java
2025.09.28 22:32:23 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:32:23 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:32:30 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:07 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java
2025.09.28 22:33:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:09 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:14 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:27 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:27 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:29 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:35 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:36 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:36 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:36 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:38 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:38 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 22:33:39 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java
